50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,block_deflection,clearance_other,foul_committed_card,foul_committed_offensive,goalkeeper_punched_out,pass_deflected,pass_outswinging,shot_deflected,shot_one_on_one,shot_open_goal,pass_miscommunication,foul_committed_penalty,foul_won_penalty,block_save_block,dribble_no_touch,goalkeeper_success_in_play,player_off_permanent,goalkeeper_shot_saved_off_target,shot_saved_off_target,goalkeeper_lost_out,shot_redirect,shot_follows_dribble,goalkeeper_shot_saved_to_post,shot_saved_to_post,goalkeeper_lost_in_play,goalkeeper_penalty_saved_to_post,half_start_late_video_start,goalkeeper_success_out
,,,,,,,,,,,,,,,,,,1.169487,,,,,,,,,,,2cd76726-55bb-47d7-80ab-f506a085c875,98,,,"[75.1, 32.4]",3901258,1,,,,,-0.58330226,3b3b5e75-c55b-4c8e-85cd-9ecab86a5475,Right Foot,,,"[94.8, 19.4]",True,Ground Pass,,23.602755,,,Alassane Pléa,3230.0,,,,,,,1,From Keeper,Vincent Koziello,4264.0,Right Center Midfield,4,OGC Nice,136,['921bc54b-a404-4722-b96d-9639262b732e'],26,,,,,,,,,,,,,,,,OGC Nice,136,00:01:26.946,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.462929,,,,,,,,,,,b5499f35-f50d-4c21-a759-7c2a4fa89ef7,908,,,"[106.4, 14.3]",3901258,18,,,,,1.4100336,fad620cf-4508-403f-8fba-076a9e9b52c3,Left Foot,True,,"[110.0, 36.5]",True,Ground Pass,,22.489998,,,Mevlüt Erdinç,20027.0,,,,,,,1,From Counter,Jimmy Briand,3213.0,Left Center Forward,42,Guingamp,142,['ddc492ad-318f-4df9-9591-deb9190d6813'],48,,,,,,,,,,,,,,,,Guingamp,142,00:18:48.579,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.555816,,,,,,,,,,,950a4ad6-4477-4eef-a5f8-a09446c304cb,2939,,,"[105.5, 8.7]",3901258,60,,,,,1.5273454,bc05f98f-cfce-4a8c-8664-78948d179c21,Left Foot,True,,"[106.9, 40.9]",True,High Pass,,32.23042,,,Alassane Pléa,3230.0,,,,,,,2,Regular Play,Hatem Ben Arfa,16462.0,Center Attacking Midfield,136,OGC Nice,136,['a3b7320f-6d78-4197-841c-59075fe1602f'],58,,,,,,,,,,,,,,,,OGC Nice,136,00:15:58.260,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.9971,,,,,,,,,,,7bee6df2-dc8b-4c80-abb5-76bb90e8adf5,104,,,"[112.5, 73.4]",3901256,2,,,,,-1.5354413,b9794d28-cb61-448b-91b4-91b557f0a323,Right Foot,True,,"[113.6, 42.3]",True,Low Pass,,31.119448,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,,1,From Throw In,Nabil Dirar,5727.0,Right Wing,7,AS Monaco,129,['31d5c9c3-8975-434d-a393-47e1aac7ca21'],3,,,,,,,,,,,,,,,,AS Monaco,129,00:02:03.221,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.4095,,,,,,,,,,,580adb86-71e1-48d8-8d01-e56e36aae84c,1859,,,"[84.4, 57.0]",3901255,58,,,,,-0.054590516,7ee32d45-a674-465d-aa8c-82d055aa0df8,Left Foot,,,"[102.7, 56.0]",True,Ground Pass,,18.327303,,,Wissam Ben Yedder,6723.0,,,,Through Ball,True,,2,Regular Play,Óscar Guido Trejo,11540.0,Center Attacking Midfield,146,Toulouse,130,"['6e645ec8-a2e9-441c-9b87-0a3428c165fd', 'dd8bdc37-0e43-40e3-b46f-2310c930ef28']",27,,,,,,,,,,,,,,,,Toulouse,130,00:13:27.196,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.741894,,,,,,,,,,,2545ea81-673a-46b4-bc99-dd64f5126c6c,1944,,,"[70.7, 32.0]",3901255,62,,,,,1.3434148,d2039805-2ba7-40d5-89a3-7f2f0609109a,Right Foot,,,"[79.4, 69.6]",True,Ground Pass,,38.59339,,,Mohamed Saïd Benrahma,7212.0,,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Right Center Midfield,154,Angers,145,['ef03d9f0-86b6-4ffe-bdfb-344902305c8f'],34,,,,,,,,,,,,,,,,Angers,145,00:17:34.183,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.708394,,,,,,,,,,,294e4d14-6507-4442-81c9-ee3c77cb958b,2310,,,"[117.0, 78.0]",3901255,77,,,,,-1.706324,188a06b4-632b-466e-8c0d-9851ef3db85d,Right Foot,True,,"[112.2, 42.8]",True,High Pass,,35.525764,,,Martin Braithwaite Christensen,4447.0,,,,,,,2,From Throw In,Pavle Ninkov,40641.0,Right Wing Back,185,Toulouse,130,['5b2f9a66-71ad-40a0-8f54-a94805dcfc33'],51,,,,,,,,,,,,,,,,Toulouse,130,00:32:51.758,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.646242,,,,,,,,,,,0eb47b06-c2e4-440d-b83f-728e93aa1f25,1175,,,"[88.0, 56.3]",3901254,33,,,,,-1.2731599,7f106d85-0123-477d-ac84-20803af9dd1a,Right Foot,,,"[98.0, 23.7]",True,Ground Pass,,34.099266,,,Diego Rigonato Rodrigues,7363.0,,,,,,,1,From Throw In,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,68,Stade de Reims,156,['25af1e3f-dfe7-48d7-b64c-bdabe53b7893'],11,,,,,,,,,,,,,,,,Stade de Reims,156,00:33:11.174,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.959998,,,,,,,,,,,835e7568-1304-441a-8da9-7ce3c934daf0,1960,,,"[72.0, 50.3]",3901254,50,,,,,-1.891061,0cae2031-f5e8-44a8-8483-05dde8cd4b36,Left Foot,,,"[65.3, 30.1]",True,Low Pass,,21.282152,,,Atila Turan,30291.0,,,,,,Recovery,2,From Free Kick,Mohamed Fofana,401455.0,Left Center Back,101,Stade de Reims,156,"['2237a92c-4a54-4157-973a-35bf92520abc', 'a5e5dab4-3676-4288-a55f-308c7fcc8b01']",5,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:05.843,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.528118,,,,,,,,,,,5f8854db-fed3-4c0d-bb54-8f156e6d028b,2710,,,"[97.6, 63.3]",3901253,58,,,,,-0.98882294,c226eb48-72ae-43f4-9c27-513f1970f4ba,Left Foot,True,,"[115.3, 36.4]",True,High Pass,,32.20093,,,Zlatan Ibrahimović,3672.0,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,111,Paris Saint-Germain,131,['e5b4e7e3-fad9-412b-b445-74f2a149e1c4'],30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:30.522,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.712201,,,,,,,,,,,3a457cd3-0fcf-4b6c-8e61-725ad5f3ac5c,281,,,"[115.4, 64.7]",3901252,7,,,,,-1.8853006,136b5eff-76c1-48be-835f-ffe8ac5e8787,Right Foot,True,True,"[110.0, 48.1]",True,Ground Pass,,17.45623,,,Alexandre Lacazette,3451.0,,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Left Center Midfield,21,Lyon,137,['cd30f0f8-5147-48e9-a28f-efaaa7879e78'],31,,,,,,,,,,,,,,,,Lyon,137,00:07:31.570,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.75915,,,,,,,,,,,13fcaefd-3b55-4998-82a1-77ae58968857,1108,,,"[120.0, 0.1]",3901252,33,,,,,1.7736415,5ee86839-19a1-49c6-8a4b-fa26fb4d648c,Left Foot,,,"[111.3, 42.4]",True,High Pass,,43.185413,,,Mapou Yanga-Mbiwa,4463.0,,,True,Outswinging,,Corner,1,From Corner,Rachid Ghezzal,3372.0,Right Wing,70,Lyon,137,['5c341b62-1fc2-4afc-9dbe-d39c0441ac26'],14,,,,,,,,,,,,,,,,Lyon,137,00:33:14.321,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.312527,,,,,,,,,,,2de99422-2d0d-4d3b-b605-a2ba0ec8c0f8,1153,,,"[101.8, 54.6]",3901252,34,,,,,-0.3332443,29153221-75b6-4751-8129-5e72f1d29695,Right Foot,,,"[112.2, 51.0]",True,Ground Pass,,11.005453,,,Alexandre Lacazette,3451.0,,,,Through Ball,True,,1,Regular Play,Christophe Jallet,4410.0,Right Back,73,Lyon,137,['0fa85946-94d5-4d06-b6af-913ed8a065bd'],54,,,,,,,,,,,,,,,,Lyon,137,00:34:54.729,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.320286,,,,,,,,,,,7b43b728-28f5-4f79-b531-abfc040d43c6,3112,,,"[105.7, 66.6]",3901250,85,,,,,-1.2996503,30390ec9-cb57-41c7-9996-b58a0e80cd16,Right Foot,True,,"[112.9, 40.7]",True,Low Pass,,26.88215,,,Valère Germain,3210.0,,,,,,,2,From Throw In,Alassane Pléa,3230.0,Left Center Forward,165,OGC Nice,136,['e51a3ebc-6eef-48c6-b973-c9bd9ba6557a'],2,,,,,,,,,,,,,,,,OGC Nice,136,00:40:02.112,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.028633,,,,,,,,,,,8cae8a2f-b623-40aa-aa18-f83a986b22fe,3232,,,"[95.4, 30.3]",3901250,88,,,,,-0.13722731,619262b5-f5c7-43c9-a5b0-622debaa57ca,Right Foot,,,"[116.4, 27.4]",True,Ground Pass,,21.199293,,,Valère Germain,3210.0,,,,,,,2,From Counter,Mahamane El-Hadj Traoré,401528.0,Left Center Midfield,171,OGC Nice,136,['b1352b7a-118a-4005-867e-392bba70c757'],5,,,,,,,,,,,,,,,,OGC Nice,136,00:43:05.505,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.986403,,,,,,,,,,,cfe0c406-4020-4477-bf15-8342f9009b01,2517,,,"[110.8, 33.1]",3901249,57,,,,,-1.6506263,a562abe8-373b-4a26-bfcb-5a394b28686e,Right Foot,,,"[110.6, 30.6]",True,Ground Pass,,2.5079873,,,Rodrigue Casimir Ninga,3020.0,,,,,,,2,Regular Play,Souleymane Camara,3679.0,Right Center Forward,118,Montpellier,139,['c0eac739-1bb0-4dd7-af93-7668601e7314'],31,,,,,,,,,,,,,,,,Montpellier,139,00:12:31.511,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.377248,,,,,,,,,,,501ab7ec-e429-488e-a3be-9224842538a4,2899,,,"[100.3, 69.3]",3901249,69,,,,,-1.4648725,8075aac8-0323-4924-b0f5-98f0f3aed5b8,Right Foot,True,,"[104.0, 34.5]",True,Ground Pass,,34.996143,,,Ryad Boudebouz,6661.0,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Right Wing,138,Montpellier,139,['867a8a17-69b9-489f-a635-3631ba9fc37f'],21,,,,,,,,,,,,,,,,Montpellier,139,00:24:21.276,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.602306,,,,,,,,,,,084396cf-1f1e-4396-8f77-718ddcf9f899,577,,,"[91.2, 60.7]",3901247,12,,,,,-0.80453455,c62bc657-f5d5-444b-b958-fd1fa7ddadf2,Left Foot,,,"[111.7, 39.4]",True,High Pass,,29.562477,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,26,Paris Saint-Germain,131,['8569aa2a-8e44-4041-8f3b-cbfe422c9d91'],1,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:01.607,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.24295,,,,,,,,,,,97711ea2-8b8c-41c9-b8b5-fbcd3a76904a,2247,,,"[86.0, 63.9]",3901247,48,,,,,-0.93168116,60dfe567-b8db-4bc0-8b63-e28f7844ff10,Left Foot,True,,"[113.2, 27.3]",True,High Pass,,45.600437,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,83,Paris Saint-Germain,131,"['6a7c7745-2a66-4c0d-8ab8-c82235b35a25', '8b381f71-65e7-4393-a2df-e95235b510cf']",22,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:22.896,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.143185,,,,,,,,,,,d834b6e3-4be3-48fc-a90e-67ce645f300e,2658,,,"[110.1, 14.0]",3901247,57,,,,,1.2897358,0939c660-cec7-412e-8299-4c23e4313567,Left Foot,True,,"[117.0, 37.9]",True,High Pass,,24.876093,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,97,Paris Saint-Germain,131,['5c5135a6-bc75-4702-9809-6eaec6300543'],45,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:45.954,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.591612,,,,,,,,,,,c0f6e9eb-c944-48e5-832e-6e0d44ae2f9c,4019,,,"[68.5, 42.9]",3901247,91,,,,,0.42048505,76c12b74-10a6-44ec-b5fd-bb82a335992c,Left Foot,,,"[93.1, 53.9]",True,Ground Pass,,26.947355,,,Zlatan Ibrahimović,3672.0,,,,Through Ball,True,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Center Midfield,167,Paris Saint-Germain,131,['f2123128-2ef5-4838-935b-f5fb800c3134'],33,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:33.700,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.880113,,,,,,,,,,,488dd75f-79a4-4a51-852b-ae92a41827cb,240,,,"[104.0, 71.2]",3901246,4,,,,,-1.282827,4964f252-b6b8-4882-90f9-7580dbb5d0d1,Left Foot,True,,"[115.7, 31.7]",True,High Pass,,41.196358,,,Ronny Rodelin,2955.0,,,,,,,1,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,12,Caen,140,['5f42c00d-7311-46bc-8abc-4461a9fdbf2a'],30,,,,,,,,,,,,,,,,Caen,140,00:04:30.687,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.713611,,,,,,,,,,,ab2b02a9-0d3d-4f1b-90bd-7840e6ce8a82,3221,,,"[91.2, 59.8]",3901246,77,,,,,-0.533215,8c1c9723-9e7a-4c93-b3c0-5c8885f951c4,Left Foot,,,"[111.7, 47.7]",True,Low Pass,,23.80462,,,Alejandro Bedoya,12351.0,,,,,,,2,Regular Play,Johan Audel,401477.0,Right Wing,162,Nantes,144,['48fae13d-5e0e-444b-b537-cc0ff8cbcef3'],30,,,,,,,,,,,,,,,,Nantes,144,00:32:30.178,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.83001,,,,,,,,,,,e9bbf9c4-be04-423b-b815-11935df40bbf,586,,,"[115.1, 28.1]",3901245,11,,,,,1.8242208,c937d0d6-7006-4c65-8a9b-efe346159119,Left Foot,,True,"[111.5, 42.0]",True,Ground Pass,,14.358621,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,26,Bordeaux,146,['0d68285f-61d9-40df-aa50-0fc1ce7e3a4d'],40,,,,,,,,,,,,,,,,Bordeaux,146,00:11:40.603,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.36057,,,,,,,,,,,ed504da9-057a-4243-8b37-5ea6a4579fd2,898,,,"[116.6, 53.1]",3901245,20,,,,,-1.956897,dc0b0599-087c-41e5-8aa4-3e485f502d2c,Head,True,True,"[111.6, 40.8]",True,Low Pass,,13.277425,,,Cheick Tidiane Diabaté,7130.0,,,,,,,1,From Corner,Nicolas Pallois,3256.0,Left Center Back,44,Bordeaux,146,['24e7d3c6-8fea-436e-983f-9762874a0c91'],40,,,,,,,,,,,,,,,,Bordeaux,146,00:20:40.034,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.993736,,,,,,,,,,,bc1e9354-a7ed-49ef-be9d-d1af8a8ff143,2011,,,"[84.1, 47.6]",3901245,47,,,,,0.19860475,ad8402a7-601c-4126-931d-0de6f5bcc2af,Right Foot,,,"[100.0, 50.8]",True,Ground Pass,,16.218817,,,Cheick Tidiane Diabaté,7130.0,,,,,,,2,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,99,Bordeaux,146,['62b46609-42f5-42fb-b916-6d14f524d25b'],53,,,,,,,,,,,,,,,,Bordeaux,146,00:02:53.975,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.976389,,,,,,,,,,,d93d538a-5e12-428b-8617-71e7ac4c7c2a,1940,,,"[111.2, 19.2]",3901244,52,,,,,2.0373175,b551dfeb-a553-400f-9220-8cc240c843c3,Left Foot,True,,"[104.2, 33.1]",True,Ground Pass,,15.563097,,,Óscar Guido Trejo,11540.0,,,,,,,2,Regular Play,Adrien Regattin,16418.0,Right Wing,142,Toulouse,130,['2a7b722c-078d-4edf-8826-f5e215cf3309'],30,,,,,,,,,,,,,,,,Toulouse,130,00:07:30.009,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.212896,,,,,,,,,,,738091e6-9c42-44a6-9df3-7a93b1643070,1769,,,"[95.8, 26.2]",3901243,42,,,,,2.027145,ce1c6a3b-ce9f-4cb3-9289-f03cd2d8a8b6,Right Foot,,,"[90.4, 37.2]",True,Ground Pass,,12.253979,,,Yannick Cahuzac,4350.0,,,,,,,1,From Free Kick,Seko Fofana,7791.0,Left Center Midfield,102,Bastia,2736,['b86ee323-7ab3-4940-8071-64141c2ea395'],40,,,,,,,,,,,,,,,,Bastia,2736,00:42:40.576,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.999984,,,,,,,,,,,0faec929-080b-46ab-ab75-28201e7da841,916,,,"[84.3, 43.1]",3901242,23,,,,,0.58089036,842e92d6-f303-442e-a6c4-66aa7e60ffad,Left Foot,,,"[100.6, 53.8]",True,Ground Pass,,19.498205,,,Michy Batshuayi Tunga,3457.0,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Right Center Forward,53,Marseille,147,['8762c40d-136e-4f32-92f4-6e5db3db741d'],25,,,,,,,,,,,,,,,,Marseille,147,00:23:25.947,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.001356,,,,,,,,,,,bde79206-f21d-4e10-8da1-d0b5a9535ba9,2548,,,"[86.5, 16.8]",3901240,55,,,,,0.8047863,104b78b9-0d16-4692-80a5-6b720c4939d7,Right Foot,True,,"[104.2, 35.2]",True,Ground Pass,,25.531353,,,Marcos Paulo Mesquita Lopes,3218.0,,,,Through Ball,True,,2,From Counter,Éderzito António Macedo Lopes,15996.0,Center Forward,123,Lille,143,['a9de431f-89de-4414-80e8-42874ab1c901'],10,,,,,,,,,,,,,,,,Lille,143,00:10:10.993,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.177673,,,,,,,,,,,57ab945a-1112-43e9-b10f-ee8a0a315c70,1316,,,"[89.9, 23.5]",3901238,39,,,,,1.5820953,52ffacbe-8430-4894-9dc9-388712172be7,Left Foot,,,"[89.5, 58.9]",True,Ground Pass,,35.40226,,,Nabil Dirar,5727.0,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,89,AS Monaco,129,['bed5a13d-0845-4eb9-86ca-66ac8bd9af4a'],3,,,,,,,,,,,,,,,,AS Monaco,129,00:39:03.203,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.165084,,,,,,,,,,,451c23db-3a78-48d9-a2f5-98f4439cdf55,2739,,,"[64.9, 73.9]",3901238,74,,,,,0.22040404,852415d7-92fc-42d7-a03b-b794a2eee3c6,Right Foot,,,"[83.2, 78.0]",True,Ground Pass,,18.753666,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,2,From Kick Off,Fábio Henrique Tavares,3247.0,Right Back,168,AS Monaco,129,['fcef118e-237e-4c50-ac09-0088c3a5be2d'],56,,,,,,,,,,,,,,,,AS Monaco,129,00:29:56.843,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.437958,,,,,,,,,,,43983d39-bd7d-487e-a71f-92e0d7a336be,2945,,,"[120.0, 80.0]",3901238,80,,,,,-1.7338916,57bf5924-7935-4b56-8f5e-b35a6f7288df,Left Foot,,,"[113.5, 40.5]",True,High Pass,True,40.03124,,,Brou Benjamin Angoua,40527.0,,,,Inswinging,,Corner,2,From Corner,Ludovic Blas,3235.0,Right Midfield,177,Guingamp,142,['17335e32-fb77-46ee-95cb-f43aa55dfb03'],48,,,,,,,,,,,,,,,,Guingamp,142,00:35:48.860,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.474053,,,,,,,,,,,74cc01f0-fbfc-4a22-b2bc-f5410721d91d,1842,,,"[93.4, 63.3]",3901235,39,,,,,-1.011336,ac5ab5aa-9c00-410d-9bc8-90bb341501b0,Right Foot,True,,"[113.0, 32.0]",True,Low Pass,,36.93034,,,Gnaly Maxwell Cornet,3162.0,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,79,Lyon,137,['9e5ff701-2921-44b8-91d8-605928b31727'],39,,,,,,,,,,,,,,,,Lyon,137,00:39:39.251,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.823216,,,,,,,,,,,fcd1a224-5cda-4614-9951-d9e242addb46,2200,,,"[92.7, 66.5]",3901235,48,,,,,-1.2682742,d7398bdf-2f9b-431c-ae65-3f1762c39d5f,Right Foot,,,"[97.6, 50.8]",True,Ground Pass,,16.446884,,,Grégory Pujol,401506.0,,,,,,,2,From Counter,Jacques Zoua Daogari,401505.0,Left Center Forward,102,Gazélec Ajaccio,160,['8402b5a3-7dfd-4265-a42e-64425df5d381'],32,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:32.666,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.04245,,,,,,,,,,,7fd8659b-1da6-477e-9ded-b6f5abe0677a,1370,,,"[114.1, 9.4]",3901234,37,,,,,1.5707964,e6f5d1ac-db2a-42f2-917d-575241a0b5c9,Left Foot,True,,"[114.1, 36.9]",True,High Pass,,27.5,,,Souleymane Camara,3679.0,,,,,,Recovery,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,71,Montpellier,139,['0a7c24cc-256d-496c-bfe2-f25cc6954419'],6,,,,,,,,,,,,,,,,Montpellier,139,00:37:06.868,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.410033,,,,,,,,,,,a715ce9b-c130-4044-b352-4a2f6b0ec5c2,2878,,,"[120.0, 0.1]",3901234,82,,,,,1.6811569,ed8c5af8-1aed-4e50-9fd9-91ea1074376d,Left Foot,,,"[115.9, 37.1]",True,High Pass,,37.22647,,,Prince Oniangué,4545.0,,,,Outswinging,,Corner,2,From Corner,Diego Rigonato Rodrigues,7363.0,Left Center Midfield,178,Stade de Reims,156,['c79b612b-6867-4adc-b3c7-018c50d1c395'],13,,,,,,,,,,,,,,,,Stade de Reims,156,00:37:13.869,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.68027,,,,,,,,,,,4594841b-6721-4b29-b1a9-9c4650dc1177,2908,,,"[120.0, 0.1]",3901234,83,,,,,1.8402916,625b8267-5888-49bf-82fe-ea37225df96c,Left Foot,,,"[109.2, 39.2]",True,High Pass,,40.564148,,,Daniel Congré,3011.0,,,,Outswinging,,Corner,2,From Corner,Ryad Boudebouz,6661.0,Center Attacking Midfield,180,Montpellier,139,['9dc03f7e-8d48-496a-bf33-0cccaaccab73'],33,,,,,,,,,,,,,,,,Montpellier,139,00:38:33.656,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.333074,,,,,,,,,,,3c6d7a9f-38b4-4410-8055-dc742c5e66ea,2955,,,"[116.0, 15.8]",3901234,85,,,,,2.0693135,05aeb531-77ec-4296-8d1a-7c97a1a1bc41,Left Foot,True,True,"[106.8, 32.7]",True,Low Pass,,19.241882,,,Morgan Sanson,3546.0,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,185,Montpellier,139,['c0c2c506-eab3-41d5-b3d0-55fc38ba521f'],13,,,,,,,,,,,,,,,,Montpellier,139,00:40:13.076,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.526732,,,,,,,,,,,90b360e8-d645-41b4-8544-828cff04e373,2377,,,"[111.3, 20.5]",3901233,49,,,,,2.6057813,817ab1d2-7277-448f-97ee-77211658624b,Other,,,"[104.9, 24.3]",True,Low Pass,,7.4431176,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,From Free Kick,Edinson Roberto Cavani Gómez,4319.0,Left Wing,98,Paris Saint-Germain,131,['02abe90b-a236-4f35-bd08-3c0253747003'],15,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:15.002,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
