50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,bad_behaviour_card,dribble_overrun,miscontrol_aerial_won,pass_deflected,pass_inswinging,pass_straight,pass_through_ball,ball_recovery_offensive,block_deflection,block_offensive,shot_one_on_one,dribble_no_touch,foul_committed_offensive,shot_deflected,shot_open_goal,block_save_block,goalkeeper_punched_out,foul_won_penalty,shot_redirect,goalkeeper_success_in_play,goalkeeper_shot_saved_off_target,shot_saved_off_target,shot_follows_dribble,goalkeeper_shot_saved_to_post,shot_saved_to_post,goalkeeper_lost_in_play,goalkeeper_lost_out,half_start_late_video_start,player_off_permanent,pass_start_x,pass_start_y,pass_end_x,pass_end_y
,,,,,,,,,,,,,,,1.361229,,,,,,,,,,,,,cf47e921-a9d2-4521-8544-583b8de8c436,3040,,,"[99.0, 40.2]",3879874,69,,,,0.71124864,7f1246e6-13a3-433e-82e5-991aa0f71fdd,Right Foot,,,"[108.4, 48.3]",True,Ground Pass,12.408464,,,,,Matías Vecino Falero,5255.0,,,,,2,From Free Kick,Matías Ariel Fernández Fernández,26192.0,Left Center Midfield,136,Fiorentina,239,['a2c0307e-42e0-46d6-83d3-ee9c9918a796'],23,,,,,,,,,,,,,,,,Fiorentina,239,00:24:23.000,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,40.2,108.4,48.3
,,,,,,,,,,,,,,,1.273538,,,,,,,,,,,,,3a7bfa0d-bbc0-4a17-97d6-f8cec7b0af4a,518,,,"[105.2, 19.0]",3879873,11,,,,2.0588293,48c2043d-8bdc-41a0-8b50-3d446046650e,Right Foot,,,"[96.6, 35.2]",True,Ground Pass,18.341211,,,,,Massimo Maccarone,40252.0,,,,,1,From Free Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,22,Empoli,290,['e1a16d5b-4e88-43a1-afe6-8fb8951e205c'],55,,,,,,,,,,,,,,,,Empoli,290,00:11:55.400,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,19.0,96.6,35.2
,,,,,,,,,,,,,,,0.977585,,,,,,,,,,,,,66aa1c84-ae34-4bd4-af82-e408da75b20d,1984,,,"[77.8, 64.3]",3879873,53,,,,0.6435011,adf1d56e-2d7e-40ea-9c73-31ee8e83992b,Right Foot,,,"[85.8, 70.3]",True,Ground Pass,10.0,,,,,Piotr Zieliński,5660.0,,,,Recovery,2,From Counter,Massimo Maccarone,40252.0,Left Center Forward,94,Empoli,290,['8e4d02a5-a6d6-4859-985c-ab3697aabc0c'],17,,,,,,,,,,,,,,,,Empoli,290,00:08:17.320,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8,64.3,85.8,70.3
,,,,,,,,,,,,,,,1.812106,,,,,,,,,,,,,ae757239-ffe6-409a-8b79-9a0b622bab46,2033,,,"[110.2, 70.9]",3879873,55,,,,-1.4787949,bb75444d-d931-477e-8878-aefa4892755e,Right Foot,True,,"[113.3, 37.3]",True,High Pass,33.742702,,,,,Joel Chukwuma Obi,7470.0,,,,,2,Regular Play,Davide Zappacosta,3660.0,Right Wing Back,98,Torino,241,['abf177bb-3559-4dff-95d7-084c0acdd308'],5,,,,,,,,,,,,,,,,Torino,241,00:10:05.223,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2,70.9,113.3,37.3
,,,,,,,,,,,,,,,1.034434,,,,,,,,,,,,,1d11d18c-b47b-47b6-94ff-b7acb81acb01,1352,,,"[57.4, 74.1]",3879871,37,,,,-0.7391349,0ac149a3-7b73-49ff-b98b-0b578e22f4b4,Right Foot,,,"[68.7, 63.8]",True,Ground Pass,15.2898655,,,,,Simone Verdi,7170.0,,,,,1,Regular Play,Marco Crimi,31273.0,Right Center Midfield,76,Carpi,1683,['20baf45a-87bc-4757-90db-dd7e8026e478'],11,,,,,,,,,,,,,,,,Carpi,1683,00:37:11.237,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4,74.1,68.7,63.8
,,,,,,,,,,,,,,,1.89219,,,,,,,,,,,,,1f31745a-d3c0-45a6-84b4-2ebc2c8c4adf,227,,,"[82.7, 12.8]",3879870,4,,,,0.81457573,e9b7a4c0-e9c6-4b19-9624-d7fed6612bd5,Left Foot,,,"[114.3, 46.3]",True,High Pass,46.052254,,,,,Patrice Evra,20008.0,,,,Free Kick,1,From Free Kick,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,15,Juventus,224,['806c3cce-cacc-404f-80eb-0fc4305f21d7'],54,,,,,,,,,,,,,,,,Juventus,224,00:04:54.818,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7,12.8,114.3,46.3
,,,,,,,,,,,,,,,0.853901,,,,,,,,,,,,,b286cc5a-e80e-419e-aeb4-1ada75c35c01,1515,,,"[69.9, 56.4]",3879870,36,,,,-0.2158361,8083e8aa-aaab-4abd-b81e-949abe845bb2,Right Foot,,,"[88.6, 52.3]",True,Ground Pass,19.14419,,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,Recovery,1,From Counter,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,77,Juventus,224,"['8489a722-3fce-48d2-90cb-2fc3f16de4ad', 'db650559-887e-4604-8958-e36b6018b5cd']",31,,,,,,,,,,,,,,,,Juventus,224,00:36:31.999,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,56.4,88.6,52.3
,,,,,,,,,,,,,,,2.868984,,,,,,,,,,,,,68328eaf-b05d-4803-9403-bcef3f17feff,755,,,"[63.8, 53.1]",3879869,17,,,,0.03497116,3e975cd1-12a1-4be9-84d6-32366378c66d,Left Foot,,,"[98.1, 54.3]",True,High Pass,34.320984,,,,,Mohamed Salah,3531.0,,,Through Ball,,1,From Counter,Kevin Strootman,6980.0,Left Center Midfield,35,AS Roma,229,['4b4e29d7-01a9-4939-a7d6-7f7eccf6dea0'],59,,,,,,,,,,,,,,,,AS Roma,229,00:17:59.672,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,63.8,53.1,98.1,54.3
,,,,,,,,,,,,,,,1.567948,,,,,,,,,,,,,bdff5ce7-d22f-4cc7-94bc-e27406c5a4f1,2589,,,"[85.0, 52.2]",3879869,58,,,,-0.38942024,0c5620fc-6589-44c4-ba23-dee1a5c8d929,Right Foot,,,"[106.2, 43.5]",True,High Pass,22.915714,,,,,Stephan El Shaarawy,6979.0,,,Through Ball,,2,From Free Kick,Miralem Pjanić,6947.0,Right Center Midfield,108,AS Roma,229,['1a9f636b-5e67-4dd4-82b2-cb342db432e1'],46,,,,,,,,,,,,,,,,AS Roma,229,00:13:46.210,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,85.0,52.2,106.2,43.5
,,,,,,,,,,,,,,,0.786858,,,,,,,,,,,,,1d58604c-a36f-42bf-8d55-38607580507c,301,,,"[91.5, 52.1]",3879868,5,,,,-1.8347601,ac50c28c-5e71-4a88-9a88-875e05a330ed,Left Foot,,,"[89.5, 44.7]",True,Ground Pass,7.6655073,,,,,Matteo Politano,7109.0,,,,Recovery,1,From Free Kick,Gregoire Defrel,7457.0,Center Forward,15,Sassuolo,232,"['2b7cc42f-c3a2-4aa2-a376-033c7673e3cd', '30f5bcf0-d208-4052-a8b5-efc26db3548e']",34,,,,,,,,,,,,,,,,Sassuolo,232,00:05:34.170,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,52.1,89.5,44.7
,,,,,,,,,,,,,,,1.456561,,,,,,,,,,,,,6e6471a4-129d-4829-b582-8665e225a898,1181,,,"[109.4, 28.7]",3879868,25,,,,1.2807811,e1d55ea3-935e-441d-b6f8-7be1550ce5fc,Left Foot,,,"[115.1, 47.8]",True,Ground Pass,19.932386,,,,,Lorenzo Pellegrini,6963.0,,,,,1,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,63,Sassuolo,232,['8cd8ee47-3248-4ef8-84d1-ba401f8b6220'],22,,,,,,,,,,,,,,,,Sassuolo,232,00:25:22.512,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4,28.7,115.1,47.8
,,,,,,,,,,,,,,,1.771527,,,,,,,,,,,,,4e588b5f-d83d-4bab-9f01-e4177fa3e82b,1674,,,"[118.1, 60.3]",3879868,38,,,,-1.7991962,e5690a7f-fef8-400c-b64a-bbb42ad2d588,Right Foot,True,,"[112.8, 37.5]",True,High Pass,23.407906,,,,,Matteo Politano,7109.0,,,,,1,From Corner,Marcello Gazzola,10031.0,Right Back,84,Sassuolo,232,['5896f4fe-9fbe-4f48-b7e7-3d247d7163dc'],9,,,,,,,,,,,,,,,,Sassuolo,232,00:38:09.930,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.1,60.3,112.8,37.5
,,,,,,,,,,,,,,,0.740849,,,,,,,,,,,,,265d7c04-5f82-4f16-bd18-f9d8ff323deb,2110,,,"[119.0, 51.3]",3879867,51,,,,-2.0913773,458791b4-367e-4d31-a71e-1c4371d0b2e1,Right Foot,True,,"[114.7, 43.8]",True,Low Pass,8.64523,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,120,Napoli,227,['9ad1e728-f251-43b4-87b5-37554ef32334'],49,,,,,,,,,,,,,,,,Napoli,227,00:06:49.195,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,51.3,114.7,43.8
,,,,,,,,,,,,,,,0.852065,,,,,,,,,,,,,18099889-b4e4-4bce-9d89-bfdce415fbb3,2596,,,"[110.2, 64.1]",3879867,61,,,,-1.2878954,3d9b203e-bf41-4509-a6f2-4e2ef47ca68d,Right Foot,True,,"[115.2, 46.9]",True,Low Pass,17.912006,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,141,Napoli,227,['afc7dd5a-0030-4b3c-83fa-9426ef71ec72'],37,,,,,,,,,,,,,,,,Napoli,227,00:16:37.053,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2,64.1,115.2,46.9
,,,,,,,,,,,,,,,0.90119,,,,,,,,,,,,,36c7aeac-8128-4831-a33f-b9ee4ceddf36,2830,,,"[97.9, 30.0]",3879867,70,,,,0.7978975,51d84246-e678-4bb3-9d9b-d4b22fcff9c3,Right Foot,,,"[105.8, 38.1]",True,High Pass,11.314592,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,2,Regular Play,Dries Mertens,5630.0,Left Wing,154,Napoli,227,['b5224b66-27ad-414a-a459-d81ff1508197'],50,,,,,,,,,,,,,,,,Napoli,227,00:25:50.543,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,30.0,105.8,38.1
,,,,,,,,,,,,,,,1.240049,,,,,,,,,,,,,f1075d26-e242-46e7-b9b9-13d8e3982a3b,1618,,,"[114.2, 13.5]",3879866,38,,,,1.4376026,5a41bdf1-b9fc-4bdc-b8df-2cb262ee235d,Right Foot,True,,"[118.3, 44.1]",True,High Pass,30.873451,,,,,Antonio Rüdiger,3167.0,,,,Free Kick,1,From Free Kick,Miralem Pjanić,6947.0,Right Center Midfield,83,AS Roma,229,['7f7aebf3-9b96-44c2-bebf-fa3fc45a84f6'],16,,,,,,,,,,,,,,,,AS Roma,229,00:38:16.296,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2,13.5,118.3,44.1
,,,,,,,,,,,,,,,1.447274,,,,,,,,,,,,,59bbeb34-103d-4135-a10d-e7eac0c15296,3650,,,"[93.1, 47.8]",3879866,84,,,,-0.117872104,1cbe12bb-6a47-43eb-9fe7-129560df5353,Right Foot,,,"[108.3, 46.0]",True,Ground Pass,15.306208,,,,,Miralem Pjanić,6947.0,,,Through Ball,,2,From Corner,Francesco Totti,15780.0,Center Forward,169,AS Roma,229,['825bd0d0-2762-484a-bda8-1de2162c857f'],36,,,,,,,,,,,,,,,,AS Roma,229,00:39:36.706,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,93.1,47.8,108.3,46.0
,,,,,,,,,,,,,,,0.751599,,,,,,,,,,,,,bc306abc-648d-49eb-ba86-41364b8d938d,137,,,"[117.0, 54.7]",3879865,2,,,,-1.7549602,b313b009-5bbc-44fe-9768-3aa85809dae2,Right Foot,True,,"[115.1, 44.5]",True,Low Pass,10.375452,,,,,Leonardo Pavoletti,8180.0,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,10,Genoa,233,['38ea6721-f302-4319-ac73-4c1d89342453'],49,,,,,,,,,,,,,,,,Genoa,233,00:02:49.677,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,54.7,115.1,44.5
,,,,,,,,,,,,,,,1.026923,,,,,,,,,,,,,4458b70a-a4da-43a4-8200-061ee5a6b462,1030,,,"[88.4, 46.1]",3879865,25,,,,0.95470196,d915ac5f-558c-46bc-8d0d-7ce05128c836,Right Foot,,,"[98.1, 59.8]",True,Ground Pass,16.786304,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Left Center Forward,63,Genoa,233,['aa172efa-3031-43e3-a0fc-e099a0a7298b'],42,,,,,,,,,,,,,,,,Genoa,233,00:25:42.363,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4,46.1,98.1,59.8
,,,,,,,,,,,,,,,0.865943,,,,,,,,,,,,,e557730d-db80-454b-9ebe-4f8ece28bb6b,2602,,,"[110.0, 27.3]",3879865,73,,,,1.8133478,67aeaf4b-ef88-4a2b-a1e7-59ab0c91e76f,Right Foot,,,"[107.6, 37.0]",True,Ground Pass,9.992497,,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,2,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,159,Genoa,233,"['64b6b59d-c80f-4f0a-afcc-dd0212340600', 'de87737a-f24f-4b5c-895d-782c8a55137b']",34,,,,,,,,,,,,,,,,Genoa,233,00:28:34.441,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,27.3,107.6,37.0
,,,,,,,,,,,,,,,2.015155,,,,,,,,,,,,,f38aab5f-9112-4a35-adc7-267fedd51018,2192,,,"[87.2, 22.9]",3879864,54,,,,1.1668782,b74dd985-5b9b-4f64-8d7f-5fce38b5418c,Right Foot,,,"[97.8, 47.7]",True,Low Pass,26.970354,,,,,Federico Viviani,7770.0,,,,,2,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,109,Hellas Verona,226,['dfbbced5-117f-4de3-b2f2-7c731b105ff5'],11,,,,,,,,,,,,,,,,Hellas Verona,226,00:09:11.237,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2,22.9,97.8,47.7
,,,,,,,,,,,,,,,2.405537,,,,,,,,,,,,,b95a30bc-494c-4849-b6c3-1559b9bd79e4,2664,,,"[111.6, 25.0]",3879861,84,,,,1.3285878,38a68087-65bb-4035-b6a3-2678e8f6726a,Left Foot,,,"[117.9, 50.5]",True,Ground Pass,26.266708,,,,,Matteo Politano,7109.0,,,,,2,Regular Play,Domenico Berardi,7131.0,Left Wing,179,Sassuolo,232,['a26decb9-bb19-4d06-a814-7fef4b355752'],16,,,,,,,,,,,,,,,,Sassuolo,232,00:39:16.673,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6,25.0,117.9,50.5
,,,,,,,,,,,,,,,1.278596,,,,,,,,,,,,,3073d818-8f7c-437c-8beb-538d500bdf6c,1198,,,"[108.7, 57.0]",3879859,31,,,,-1.306486,6a3f2bb0-1dab-4af9-9e7c-02c458d011b4,Right Foot,,,"[114.6, 35.2]",True,Ground Pass,22.584286,,,,,Antonio Candreva,7776.0,,,,,1,From Keeper,Felipe Anderson Pereira Gomes,8172.0,Right Wing,70,Lazio,236,['5d22d446-936e-4823-b447-3a6ddf4e8592'],45,,,,,,,,,,,,,,,,Lazio,236,00:31:45.982,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,57.0,114.6,35.2
,,,,,,,,,,,,,,,1.969866,,,,,,,,,,,,,819b7bff-fabf-4406-ba4d-617b66ca53fe,2652,,,"[91.5, 76.2]",3879859,72,,,,-1.2150233,4544801b-39b4-453b-ba95-11ca203990ed,Right Foot,True,,"[105.1, 39.6]",True,High Pass,39.0451,,,,,Miroslav Klose,19286.0,,,,,2,From Goal Kick,Ogenyi Eddy Onazi,33311.0,Right Midfield,167,Lazio,236,['0b3e77f3-25e7-4cb8-831e-82d73ef7344c'],4,,,,,,,,,,,,,,,,Lazio,236,00:27:04.767,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,76.2,105.1,39.6
,,,,,,,,,,,,,,,1.448743,,,,,,,,,,,,,2da19cd0-6c8c-4022-876e-f0e1f6d4bcc3,573,,,"[108.6, 21.8]",3879857,11,,,,1.6603001,c6408ebc-a158-4e61-97ee-0a15ddc96434,Left Foot,True,,"[107.2, 37.4]",True,Ground Pass,15.662695,,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,27,Inter Milan,238,['197da184-957b-45d1-ad23-47f53ce67c65'],14,,,,,,,,,,,,,,,,Inter Milan,238,00:11:14.410,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.6,21.8,107.2,37.4
,,,,,,,,,,,,,,,0.929992,,,,,,,,,,,,,eec1970b-f7c5-48d8-be5a-9a333db961f9,1634,,,"[105.2, 24.2]",3879857,36,,,,1.1071488,6bb512c0-8423-42cd-82db-e65232502d66,Left Foot,,,"[110.2, 34.2]",True,Ground Pass,11.18034,,,,,Manuel Pucciarelli,7054.0,,,,,1,Regular Play,Massimo Maccarone,40252.0,Right Center Forward,81,Empoli,290,['dde9b79a-b4ff-4058-a997-e4e5e12f0487'],30,,,,,,,,,,,,,,,,Empoli,290,00:36:30.740,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,24.2,110.2,34.2
,,,,,,,,,,,,,,,0.560592,,,,,,,,,,,,,ccd07e13-03e0-45cd-976d-e7074fbf7490,254,,,"[103.8, 43.9]",3879856,5,,,,0.7354398,ceaa732e-446f-4209-bda9-5a9d8e88f850,Right Foot,,,"[108.0, 47.7]",True,Ground Pass,5.663921,,,,,Mohamed Salah,3531.0,,,,,1,Regular Play,Diego Perotti,7456.0,Left Center Forward,18,AS Roma,229,['b65382e3-b219-4eec-9c31-92436c11d808'],15,,,,,,,,,,,,,,,,AS Roma,229,00:05:15.408,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,43.9,108.0,47.7
,,,,,,,,,,,,,,,1.032065,,,,,,,,,,,,,dd75e5c1-7879-4628-bcb0-568c1da91745,617,,,"[90.4, 19.0]",3879856,12,,,,0.78220326,cc00f90e-ee58-417a-b8ac-ba304d6600f1,Left Foot,,,"[106.1, 34.6]",True,Ground Pass,22.132555,,,,,Panagiotis Tachtsidis,30772.0,,,,,1,From Free Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,35,Genoa,233,['b087b9ee-a56d-4b10-a9aa-f4b5d1ca492b'],53,,,,,,,,,,,,,,,,Genoa,233,00:12:53.475,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4,19.0,106.1,34.6
,,,,,,,,,,,,,,,0.399996,,,,,,,,,,,,,2f6bfdcf-dd1b-4fc6-9c99-e7c851e6e1be,2823,,,"[115.1, 25.2]",3879856,64,,,,1.7328249,cbcc96d1-00cf-4793-b672-94d1b2ca8bad,Left Foot,True,True,"[113.4, 35.6]",True,Ground Pass,10.538027,,,,,Leonardo Pavoletti,8180.0,,,,,2,From Goal Kick,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,135,Genoa,233,['0cbc2805-0806-4cc0-bace-5a9a71fd7dc4'],43,,,,,,,,,,,,,,,,Genoa,233,00:19:43.825,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.1,25.2,113.4,35.6
,,,,,,,,,,,,,,,0.859649,,,,,,,,,,,,,acc7b59a-7f55-49c7-af5b-ce36c7e87c8a,3114,,,"[97.8, 20.8]",3879856,76,,,,1.5800554,42261a2f-3599-429e-928c-576b13dc306a,Right Foot,,,"[97.7, 31.6]",True,Ground Pass,10.800463,,,,,Francesco Totti,15780.0,,,,Free Kick,2,From Free Kick,Daniele De Rossi,7051.0,Left Center Back,152,AS Roma,229,['7ff49dec-a2a9-4450-ab86-0e2a1473588c'],27,,,,,,,,,,,,,,,,AS Roma,229,00:31:27.181,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8,20.8,97.7,31.6
,,,,,,,,,,,,,,,1.137266,,,,,,,,,,,,,0fd6cabb-d09e-4cfa-88c4-b323aaf27127,3372,,,"[112.7, 21.5]",3879856,86,,,,1.6728501,fbff91e2-b038-4524-8c35-7d7e9982bc93,Left Foot,True,,"[111.0, 38.1]",True,Ground Pass,16.686821,,,,,Stephan El Shaarawy,6979.0,,,,,2,From Throw In,Edin Džeko,6973.0,Center Forward,168,AS Roma,229,['c95cad45-69a2-4b03-ac9c-6261f882a8b3'],13,,,,,,,,,,,,,,,,AS Roma,229,00:41:13.501,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7,21.5,111.0,38.1
,,,,,,,,,,,,,,,1.624451,,,,,,,,,,,,,916c192e-3cc7-4444-a1e5-1a661e74ebdc,512,,,"[91.0, 25.0]",3879855,9,,,,0.76236075,68163ce8-0d50-424d-a4c3-b4e51612296d,Right Foot,,,"[113.2, 46.2]",True,High Pass,30.696579,,,,,Gonzalo Gerardo Higuaín,5497.0,,,Through Ball,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,32,Napoli,227,['5f1304d3-6e2a-4172-b5bc-430b15cd885b'],18,,,,,,,,,,,,,,,,Napoli,227,00:09:18.432,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,91.0,25.0,113.2,46.2
,,,,,,,,,,,,,,,1.327518,,,,,,,,,,,,,e6d4a6a1-4c0e-4b77-baba-b58bc8eec525,3597,,,"[95.9, 59.8]",3879855,76,,,,-0.9801759,500072d1-3a86-48c3-b7cd-511affcc6270,Right Foot,,,"[107.7, 42.2]",True,High Pass,21.189621,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,2,From Throw In,José María Callejón Bueno,7029.0,Right Wing,182,Napoli,227,['ceb8946b-ba70-494c-ab6d-dbfaf39e98cc'],15,,,,,,,,,,,,,,,,Napoli,227,00:31:15.892,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,59.8,107.7,42.2
,,,,,,,,,,,,,,,0.818587,,,,,,,,,,,,,f9ca6803-fc53-48b9-89ea-6e92cd7e4ace,3933,,,"[99.6, 55.4]",3879855,84,,,,-1.1071488,8e598289-9cc4-479e-b157-39b6852b31cf,Right Foot,,,"[105.3, 44.0]",True,Ground Pass,12.745587,,,,,Remo Freuler,6983.0,,,,,2,Regular Play,Andrea Conti,8657.0,Right Wing,195,Atalanta,228,['8b8e9ef3-38b4-4e2a-bbb3-a9459c24abe1'],37,,,,,,,,,,,,,,,,Atalanta,228,00:39:37.504,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,55.4,105.3,44.0
,,,,,,,,,,,,,,,0.874051,,,,,,,,,,,,,fc9963ef-6512-490a-b5a3-5a12e1c5038c,363,,,"[91.0, 29.4]",3879853,7,,,,0.72846496,297e3e62-06fa-4b0d-8649-33296e74f4a1,Right Foot,,,"[101.2, 38.5]",True,Ground Pass,13.669309,,,,,Miroslav Klose,19286.0,,,Through Ball,Recovery,1,From Free Kick,Senad Lulić,7785.0,Left Center Midfield,18,Lazio,236,['13d180ec-5757-455e-b5e6-0115682b6e0c'],25,,,,,,,,,,,,,,,,Lazio,236,00:07:25.478,Pass,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,91.0,29.4,101.2,38.5
,,,,,,,,,,,,,,,1.60569,,,,,,,,,,,,,227c452c-b6ff-400c-b190-385ca7e0f400,61,,,"[95.0, 28.0]",3879851,1,,,,1.4121411,8628c5a7-a8fa-444d-bedb-d936498df5a5,Left Foot,,,"[97.0, 40.5]",True,Ground Pass,12.658989,,,,,Luca Paganini,23470.0,,,,,1,From Free Kick,Daniel Ciofani,13613.0,Left Center Forward,3,Frosinone,291,"['1d274eb0-fab7-4b2c-ad48-09528796e20b', '9bc36b3f-3190-4f6d-b06e-b5c2947673d4']",3,,,,,,,,,,,,,,,,Frosinone,291,00:01:03.695,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,28.0,97.0,40.5
,,,,,,,,,,,,,,,1.168045,,,,,,,,,,,,,f38b8e0c-5963-4955-84e3-c7ff46f92869,2177,,,"[107.2, 32.2]",3879851,73,,,True,0.9707461,6ee4be63-6b9c-49fb-aa57-429e23b8da1d,,,,"[113.7, 41.7]",True,High Pass,11.510864,,,,,Luca Antonelli,8874.0,,,,,2,From Corner,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,143,AC Milan,243,"['16a430ec-0caf-4b45-9227-f52a4eaad110', '46ff06ed-bf6e-414e-a4ec-81c3f2e1a07d']",3,,,,,,,,,,,,,,,,AC Milan,243,00:28:03.729,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.2,32.2,113.7,41.7
,,,,,,,,,,,,,,,1.531905,,,,,,,,,,,,,6462464b-44fe-4acc-85dc-c96dac5b111c,1654,,,"[107.4, 68.6]",3879850,41,,,,-2.0946348,95069c3a-421c-44ab-b4bd-56988873433e,Left Foot,,,"[95.5, 48.0]",True,Ground Pass,23.790125,,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,1,Regular Play,Kwadwo Asamoah,6940.0,Right Center Midfield,74,Juventus,224,['7296f964-0e73-413a-987f-4e439db04b44'],23,,,,,,,,,,,,,,,,Juventus,224,00:41:23.766,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4,68.6,95.5,48.0
